"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.4017,0.3024,0.1121,-0.2996,-0.3335,-0.1144,0.2102,0.1132,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4017,1,0.2451,0.1827,-0.3019,-0.3563,-0.2589,0.1562,0.1715,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.3024,0.2451,1,0.2572,-0.3114,-0.2279,-0.1335,-0.0134,0.1877,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1121,0.1827,0.2572,1,-0.17,-0.1289,-0.1801,0.1612,0.2432,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2996,-0.3019,-0.3114,-0.17,1,0.5115,0.3589,-0.1572,-0.0777,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3335,-0.3563,-0.2279,-0.1289,0.5115,1,0.2316,-0.1278,-0.0955,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1144,-0.2589,-0.1335,-0.1801,0.3589,0.2316,1,3e-04,-0.1545,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2102,0.1562,-0.0134,0.1612,-0.1572,-0.1278,3e-04,1,0.303,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1132,0.1715,0.1877,0.2432,-0.0777,-0.0955,-0.1545,0.303,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8144,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8802,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8735,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.986,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7275,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8095,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8749,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9943,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8224
