"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scblty",0.1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.1051,0,0,0,0,0,0,0,0,0,0.1072,0,0,0,0,0,0
"A_Cmpn",0,0,0.0964,0,0,0,0,0,0,0,0,0,0.0966,0,0,0,0,0
"A_Rspct",0.1118,0,0,0.1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0.1137,0,0,0,0.1134,0,0.0956,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0.0968,0,0,0,0,0,0,0,0.0988,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.1042,0,0,0,0,0,0,0.1062,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0.0938,0,0,0,0,0,0,0,0.0983,0,0.0986
"C_Rspnbl",0,0,0,0,0,0,0,0,0.0942,0,0,0,0,0.096,0,0,0,0
