"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.5263,0.1548,-0.1075,-0.1307,-0.0027,0.0278,0.1941,0.095,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5263,1,-0.0136,0.0859,-0.3739,-0.06,-0.1197,0.088,0.0926,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1548,-0.0136,1,0.1156,-0.2007,-0.0132,-0.1046,0.0091,0.0584,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.1075,0.0859,0.1156,1,-0.2689,0.0074,-0.0931,-0.0175,-0.0509,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1307,-0.3739,-0.2007,-0.2689,1,0.2771,0.505,-0.1678,-0.2543,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0027,-0.06,-0.0132,0.0074,0.2771,1,0.2939,0.1313,-0.1734,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0278,-0.1197,-0.1046,-0.0931,0.505,0.2939,1,-0.1612,-0.289,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1941,0.088,0.0091,-0.0175,-0.1678,0.1313,-0.1612,1,0.4761,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.095,0.0926,0.0584,-0.0509,-0.2543,-0.1734,-0.289,0.4761,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7115,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8509,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9816,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9857,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8545,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9072,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7603,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6964,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9018
