"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9858,0.5522,0.2532,-0.2852,0.0236,-0.297,-0.1614,0.0665,0.2937,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5522,1,0.3626,-0.1528,-0.0248,0.042,-0.1648,-0.0274,0.0914,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2532,0.3626,0.9796,-0.033,-0.1674,-0.0296,0.0108,-0.1821,0.0507,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.2852,-0.1528,-0.033,0.9983,-0.0472,-0.0392,0.2348,-0.0415,0.0458,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0236,-0.0248,-0.1674,-0.0472,0.9747,-0.0805,0.0871,0.2166,-0.0401,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.297,0.042,-0.0296,-0.0392,-0.0805,0.941,0.1863,-0.0957,-0.1338,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1614,-0.1648,0.0108,0.2348,0.0871,0.1863,0.9153,-0.0411,-0.1311,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0665,-0.0274,-0.1821,-0.0415,0.2166,-0.0957,-0.0411,0.9822,0.2068,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2937,0.0914,0.0507,0.0458,-0.0401,-0.1338,-0.1311,0.2068,0.9701,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8152,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.5959,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8234,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.6386,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9697,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8082,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7741,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887
