"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.3063,0.325,0.182,-0.3576,-0.313,-0.2908,0.3172,0.2982,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3063,1,0.1356,0.1228,-0.2702,-0.244,-0.2421,0.3191,0.3929,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.325,0.1356,1,0.0711,-0.0861,0.1129,-0.051,-0.1166,-0.0076,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.182,0.1228,0.0711,1,-0.3875,-0.2307,-0.3738,0.2591,0.2734,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.3576,-0.2702,-0.0861,-0.3875,1,0.4502,0.2842,-0.3473,-0.4046,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.313,-0.244,0.1129,-0.2307,0.4502,1,0.3859,-0.3066,-0.3431,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2908,-0.2421,-0.051,-0.3738,0.2842,0.3859,1,-0.3378,-0.3431,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3172,0.3191,-0.1166,0.2591,-0.3473,-0.3066,-0.3378,1,0.3106,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2982,0.3929,-0.0076,0.2734,-0.4046,-0.3431,-0.3431,0.3106,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8255,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8846,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.7446,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7625,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8174,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7218,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8073,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8735,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8374
