"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.582,0.3407,0.2678,-0.3726,-0.0657,-0.0219,0.1771,0.2346,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.582,1,0.3572,0.3802,-0.1483,0.0943,0.1345,0.1137,0.0286,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.3407,0.3572,1,0.2483,-0.0892,-0.0403,-0.014,-0.0487,0.0749,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2678,0.3802,0.2483,1,-0.0852,-0.0061,-0.005,0.0325,0.1235,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.3726,-0.1483,-0.0892,-0.0852,1,0.0016,0.3249,-0.2976,-0.3826,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0657,0.0943,-0.0403,-0.0061,0.0016,1,0.2318,0.105,0.0905,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0219,0.1345,-0.014,-0.005,0.3249,0.2318,1,0.0324,-0.1375,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1771,0.1137,-0.0487,0.0325,-0.2976,0.105,0.0324,1,0.5732,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2346,0.0286,0.0749,0.1235,-0.3826,0.0905,-0.1375,0.5732,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8001,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.6491,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.7818,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7807,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5737,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8081
