"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.5974,0.35,0.0226,-0.1771,-0.382,-0.1688,0.3365,0.1835,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5974,1,0.3534,0.1493,-0.4938,-0.3665,-0.3398,0.4673,0.206,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.35,0.3534,1,0.3085,-0.1675,-0.1634,-0.1954,0.2414,0.2348,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0226,0.1493,0.3085,1,-0.2341,0.0252,-0.263,0.2024,0.3549,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1771,-0.4938,-0.1675,-0.2341,1,0.4174,0.599,-0.4344,-0.2986,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.382,-0.3665,-0.1634,0.0252,0.4174,1,0.4358,-0.2986,-0.1713,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1688,-0.3398,-0.1954,-0.263,0.599,0.4358,1,-0.3782,-0.2466,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3365,0.4673,0.2414,0.2024,-0.4344,-0.2986,-0.3782,1,0.2822,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1835,0.206,0.2348,0.3549,-0.2986,-0.1713,-0.2466,0.2822,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.6203,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,1.4253,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8348,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9536,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8957,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7348,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9784,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8687
