"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9934,0.4265,0.0503,0.0629,-0.4434,-0.3412,-0.2103,0.1181,0.1188,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4265,0.9839,0.196,0.3923,-0.5546,-0.3031,-0.2173,0.2874,0.1801,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0503,0.196,0.9856,0.2239,-0.1555,-0.1037,0.0026,-0.0158,0.1971,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0629,0.3923,0.2239,0.9898,-0.4545,-0.3972,-0.0831,0.1501,0.0546,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.4434,-0.5546,-0.1555,-0.4545,0.9904,0.5412,0.514,-0.208,-0.1267,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3412,-0.3031,-0.1037,-0.3972,0.5412,0.9805,0.3796,-0.1757,-0.0214,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2103,-0.2173,0.0026,-0.0831,0.514,0.3796,0.9111,-0.1063,-0.2363,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1181,0.2874,-0.0158,0.1501,-0.208,-0.1757,-0.1063,0.9996,0.0041,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1188,0.1801,0.1971,0.0546,-0.1267,-0.0214,-0.2363,0.0041,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8038,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.5895,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.783,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.4376,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8059,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5842,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4269,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7981,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9797
