"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9923,0.5241,0.1536,-0.1061,-0.1302,-0.0027,0.0277,0.1929,0.0945,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5241,0.9994,-0.0135,0.0851,-0.3737,-0.06,-0.1197,0.0878,0.0925,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1536,-0.0135,0.9917,0.1141,-0.1998,-0.0131,-0.1042,0.009,0.0581,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.1061,0.0851,0.1141,0.9824,-0.2665,0.0073,-0.0923,-0.0173,-0.0504,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1302,-0.3737,-0.1998,-0.2665,0.9999,0.277,0.505,-0.1675,-0.254,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0027,-0.06,-0.0131,0.0073,0.277,0.9998,0.2939,0.131,-0.1732,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0277,-0.1197,-0.1042,-0.0923,0.505,0.2939,1,-0.1609,-0.2886,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1929,0.0878,0.009,-0.0173,-0.1675,0.131,-0.1609,0.9957,0.4746,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0945,0.0925,0.0581,-0.0504,-0.254,-0.1732,-0.2886,0.4746,0.9977,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7155,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8102,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9808,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9589,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8147,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9064,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7407,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7089,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8926
