"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.4632,0.1981,-0.0328,-0.2965,0.0193,0.1101,0.2976,0.1285,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4632,1,0.0988,0.1048,-0.1452,-0.0669,0.0094,0.2515,0.2522,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1981,0.0988,1,0.1908,0.0469,-0.1224,-0.1318,0.2841,0.189,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0328,0.1048,0.1908,1,0.0219,-0.0866,-0.1002,0.1996,0.0558,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2965,-0.1452,0.0469,0.0219,1,0.1692,0.1344,-0.0386,0.0785,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0193,-0.0669,-0.1224,-0.0866,0.1692,1,0.0855,-0.0853,-0.3404,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1101,0.0094,-0.1318,-0.1002,0.1344,0.0855,1,-0.1479,-0.1955,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2976,0.2515,0.2841,0.1996,-0.0386,-0.0853,-0.1479,1,0.4893,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1285,0.2522,0.189,0.0558,0.0785,-0.3404,-0.1955,0.4893,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7575,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.9913,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8928,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9545,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8966,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7308,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9982,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7088,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9305
