"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,-0.0622,-0.1011,-0.3331,-0.0141,0.0864,0.0361,0.1381,0.2651,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0622,1,0.1619,0.1823,0.3834,-0.0497,0.0559,0.0826,0.0987,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.1011,0.1619,1,0.1088,0.1171,0.0431,0.1261,0.0823,0.1652,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.3331,0.1823,0.1088,1,0.1324,0.0444,-0.3383,0.027,-0.001,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0141,0.3834,0.1171,0.1324,1,-0.0746,0.2582,0.1507,0.1182,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0864,-0.0497,0.0431,0.0444,-0.0746,1,0.1107,0.077,0.0342,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0361,0.0559,0.1261,-0.3383,0.2582,0.1107,1,0.1759,-0.1484,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1381,0.0826,0.0823,0.027,0.1507,0.077,0.1759,1,0.4772,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2651,0.0987,0.1652,-0.001,0.1182,0.0342,-0.1484,0.4772,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9931,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.5669,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9915,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7852,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9839,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5391,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4621,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9141
