"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.969,0.2362,0.0663,0.075,-0.1114,-0.272,-0.2478,-0.0501,0.0254,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2362,0.9999,0.2292,0.0767,-0.1876,0.1065,-0.17,-0.1527,0.1008,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0663,0.2292,0.9455,0.2257,0.0027,0.1617,-0.1165,0.1293,-0.1302,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.075,0.0767,0.2257,0.9996,0.0124,0.0527,-0.0754,0.1102,0.22,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1114,-0.1876,0.0027,0.0124,0.9922,0.1742,0.1052,0.2212,-0.1828,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.272,0.1065,0.1617,0.0527,0.1742,0.9811,0.2604,0.1923,-0.0066,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2478,-0.17,-0.1165,-0.0754,0.1052,0.2604,0.9945,0.1731,-0.1441,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0501,-0.1527,0.1293,0.1102,0.2212,0.1923,0.1731,0.9845,0.3234,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0254,0.1008,-0.1302,0.22,-0.1828,-0.0066,-0.1441,0.3234,0.993,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8434,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.9974,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9331,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.8488,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9117,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7524,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6537,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6791,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8153
