"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9991,0.3221,0.3918,0.3204,-0.2951,-0.0852,-0.1966,0.1141,0.1544,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3221,0.9993,0.1795,0.2863,-0.4479,-0.111,-0.3277,0.229,0.3547,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.3918,0.1795,0.9971,0.2508,-0.3719,-0.2853,-0.1734,-0.038,0.097,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.3204,0.2863,0.2508,0.999,-0.413,-0.1267,-0.1863,0.1451,0.155,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2951,-0.4479,-0.3719,-0.413,0.9949,0.4093,0.4891,-0.1661,-0.318,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0852,-0.111,-0.2853,-0.1267,0.4093,0.9201,0.1602,-0.1427,-0.0849,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1966,-0.3277,-0.1734,-0.1863,0.4891,0.1602,0.9375,-0.3216,-0.3015,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1141,0.229,-0.038,0.1451,-0.1661,-0.1427,-0.3216,0.9988,0.4807,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1544,0.3547,0.097,0.155,-0.318,-0.0849,-0.3015,0.4807,0.921,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7368,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.7955,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8381,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.8152,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7291,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8133,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8547,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9717,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7513
