"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9859,0.3814,0.2603,-0.0876,-0.4909,-0.3516,-0.26,0.0033,-0.0089,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3814,0.9996,0.1337,0.1294,-0.1224,-0.0148,-0.261,-0.0811,0.1127,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2603,0.1337,0.9998,0.1431,-0.2636,-0.3296,-0.4265,-0.1344,0.0904,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0876,0.1294,0.1431,0.8941,0.172,0.1238,-0.1278,0.1694,0.1447,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.4909,-0.1224,-0.2636,0.172,1,0.5128,0.2834,0.2059,0.1667,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3516,-0.0148,-0.3296,0.1238,0.5128,0.9895,0.515,0.0548,-0.2891,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.26,-0.261,-0.4265,-0.1278,0.2834,0.515,0.988,0.0288,-0.3474,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0033,-0.0811,-0.1344,0.1694,0.2059,0.0548,0.0288,0.7926,0.362,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0089,0.1127,0.0904,0.1447,0.1667,-0.2891,-0.3474,0.362,0.9989,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8314,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8412,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.815,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9752,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5991,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3189,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4087,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9567,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4518
