"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.4657,0.2069,0.1942,-0.2715,-0.4008,-0.1471,0.2701,0.367,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4657,1,0.0997,0.5659,-0.2328,-0.1989,-0.1796,0.4034,0.3556,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2069,0.0997,1,0.2547,-0.3912,-0.262,-0.1849,0.1327,0.1308,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1942,0.5659,0.2547,1,-0.2835,-0.254,-0.2683,0.0933,0.4794,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2715,-0.2328,-0.3912,-0.2835,1,0.6001,0.692,-0.4199,-0.1077,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.4008,-0.1989,-0.262,-0.254,0.6001,1,0.3637,-0.1611,-0.4558,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1471,-0.1796,-0.1849,-0.2683,0.692,0.3637,1,-0.3945,-0.0038,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2701,0.4034,0.1327,0.0933,-0.4199,-0.1611,-0.3945,1,0.1916,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.367,0.3556,0.1308,0.4794,-0.1077,-0.4558,-0.0038,0.1916,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8403,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.6716,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.5107,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.3196,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8241,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2858,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5413,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4294,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7249
