"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9651,0.4175,0.2307,0.0793,-0.2967,-0.2156,-0.2133,0.2487,0.0241,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4175,0.9912,0.3513,0.2355,-0.4053,-0.304,-0.2094,0.3125,0.1949,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2307,0.3513,0.9973,0.5128,-0.2052,-0.2245,-0.3527,0.1369,0.2294,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0793,0.2355,0.5128,0.9918,-0.2978,-0.2961,-0.1676,0.0249,0.2937,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2967,-0.4053,-0.2052,-0.2978,0.993,0.683,0.5354,-0.1149,-0.3715,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2156,-0.304,-0.2245,-0.2961,0.683,0.9858,0.5016,-0.2328,-0.336,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2133,-0.2094,-0.3527,-0.1676,0.5354,0.5016,0.9922,-0.1248,-0.3635,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2487,0.3125,0.1369,0.0249,-0.1149,-0.2328,-0.1248,1,0.3998,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0241,0.1949,0.2294,0.2937,-0.3715,-0.336,-0.3635,0.3998,0.9987,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7983,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.7877,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8694,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.712,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7113,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4935,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9666,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8308,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8091
