"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9303,0.571,0.3373,0.0211,-0.1702,-0.3665,-0.1623,0.3226,0.1766,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.571,0.9822,0.35,0.1433,-0.4876,-0.3613,-0.3357,0.4604,0.2038,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.3373,0.35,0.9985,0.2986,-0.1667,-0.1624,-0.1946,0.2398,0.2341,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0211,0.1433,0.2986,0.9384,-0.2259,0.0243,-0.254,0.1949,0.3431,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1702,-0.4876,-0.1667,-0.2259,0.9927,0.4137,0.5949,-0.4303,-0.2968,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3665,-0.3613,-0.1624,0.0243,0.4137,0.9894,0.4321,-0.2953,-0.17,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1623,-0.3357,-0.1946,-0.254,0.5949,0.4321,0.9937,-0.3749,-0.2452,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3226,0.4604,0.2398,0.1949,-0.4303,-0.2953,-0.3749,0.9884,0.28,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1766,0.2038,0.2341,0.3431,-0.2968,-0.17,-0.2452,0.28,0.9956,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.621,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,1.3567,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.837,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.8523,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8827,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9328,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8421
