"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9379,0.3806,9e-04,0.038,-0.2116,0.0045,0.0017,0.1062,0.1765,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3806,0.9965,0.0491,0.1386,-0.3071,-0.0134,-0.0105,0.216,0.2222,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",9e-04,0.0491,0.9931,0.2544,-0.1905,0.082,0.0261,0.1467,0.1393,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.038,0.1386,0.2544,0.9996,-0.0141,-0.0425,-0.0329,0.3066,0.2469,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2116,-0.3071,-0.1905,-0.0141,0.9948,0.2738,0.2774,-0.2909,-0.1904,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0045,-0.0134,0.082,-0.0425,0.2738,0.9975,0.1949,-0.0167,-0.0637,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0017,-0.0105,0.0261,-0.0329,0.2774,0.1949,0.9639,-0.1875,-0.1599,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1062,0.216,0.1467,0.3066,-0.2909,-0.0167,-0.1875,0.9763,0.5493,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1765,0.2222,0.1393,0.2469,-0.1904,-0.0637,-0.1599,0.5493,0.9986,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7357,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.9929,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9756,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9877,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8402,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9973,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9092,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8785,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6998
