"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9959,0.1223,0.0998,0.2151,-0.0741,0.1764,-0.112,0.2104,0.0122,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1223,0.9877,0.4317,0.395,-0.4914,-0.338,-0.2628,0.418,0.3805,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0998,0.4317,0.9852,0.5172,-0.313,-0.1148,-0.1653,0.2825,0.32,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2151,0.395,0.5172,0.9887,-0.2825,-0.2091,-0.298,0.2572,0.3342,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0741,-0.4914,-0.313,-0.2825,0.9864,0.5477,0.4564,-0.4894,-0.5726,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.1764,-0.338,-0.1148,-0.2091,0.5477,0.9986,0.223,-0.2195,-0.3973,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.112,-0.2628,-0.1653,-0.298,0.4564,0.223,0.9967,-0.4199,-0.2914,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2104,0.418,0.2825,0.2572,-0.4894,-0.2195,-0.4199,0.9897,0.5127,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0122,0.3805,0.32,0.3342,-0.5726,-0.3973,-0.2914,0.5127,0.997,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8562,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8011,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.6739,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.878,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6283,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6735,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7713,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6432,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6478
