"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scblty",0.0963,0,0,0,0,0,0,0,0,0,0.0978,0.0989,0,0,0,0,0,0
"E_EnerLev",0,0.1003,0,0,0,0,0,0,0,0,0,0,0,0.1022,0,0,0,0
"A_Cmpn",0,0,0.1035,0,0,0,0,0,0,0,0,0,0,0.1054,0,0,0,0
"A_Rspct",0,0,0,0.1017,0,0,0,0,0,0,0,0,0,0.1037,0,0,0,0
"N_Depr",0,0,0,0,0.0957,0,0,0,0,0,0,0,0,0,0,0.0956,0,0
"N_Anxty",0,0,0,0,0,0.1053,0,0,0,0,0,0,0,0.103,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.107,0,0,0,0,0,0,0,0,0,0,0.104
"C_Prdctv",0,0,0,0,0,0,0,0.1103,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.101,0,0,0,0,0,0,0,0.0982,0
