"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.5824,0.3376,0.0287,-0.1949,0.0399,-0.2293,0.2465,0.1917,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5824,1,0.435,0.0861,-0.3483,0.0351,-0.1066,0.3289,0.2176,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.3376,0.435,1,0.305,-0.3098,-0.1001,-0.0829,0.1341,0.1876,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0287,0.0861,0.305,1,-0.3017,0.0176,0.0237,0.1459,0.1736,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1949,-0.3483,-0.3098,-0.3017,1,0.5307,0.3416,-0.3162,-0.3119,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0399,0.0351,-0.1001,0.0176,0.5307,1,0.3869,-0.0246,-0.0719,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2293,-0.1066,-0.0829,0.0237,0.3416,0.3869,1,-0.1608,-0.0831,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2465,0.3289,0.1341,0.1459,-0.3162,-0.0246,-0.1608,1,0.5113,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1917,0.2176,0.1876,0.1736,-0.3119,-0.0719,-0.0831,0.5113,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9999,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.6768,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.5555,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9878,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.4573,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7584,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8687,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7798
