"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9487,0.3858,0.2904,0.1091,-0.2911,-0.3243,-0.1112,0.2037,0.1102,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3858,0.9727,0.2383,0.1802,-0.297,-0.3508,-0.255,0.1532,0.169,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2904,0.2383,0.9717,0.2534,-0.3063,-0.2243,-0.1314,-0.0132,0.1848,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1091,0.1802,0.2534,0.9995,-0.1695,-0.1287,-0.1798,0.1603,0.2429,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2911,-0.297,-0.3063,-0.1695,0.9951,0.5095,0.3574,-0.156,-0.0774,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3243,-0.3508,-0.2243,-0.1287,0.5095,0.997,0.2309,-0.127,-0.0953,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1112,-0.255,-0.1314,-0.1798,0.3574,0.2309,0.997,3e-04,-0.1541,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2037,0.1532,-0.0132,0.1603,-0.156,-0.127,3e-04,0.9897,0.3011,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1102,0.169,0.1848,0.2429,-0.0774,-0.0953,-0.1541,0.3011,0.9978,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.806,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8761,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8484,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.8608,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6986,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8064,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8687,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9588,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7992
