"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9826,-0.0607,-0.0999,-0.3278,-0.0134,0.0854,0.0357,0.1369,0.2604,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0607,0.9693,0.1587,0.1782,0.3619,-0.0489,0.0549,0.0813,0.0962,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0999,0.1587,0.992,0.1076,0.1118,0.0428,0.1253,0.082,0.163,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.3278,0.1782,0.1076,0.9856,0.126,0.0439,-0.3351,0.0268,-0.001,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0134,0.3619,0.1118,0.126,0.9196,-0.0714,0.2471,0.1445,0.1123,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0854,-0.0489,0.0428,0.0439,-0.0714,0.9952,0.1102,0.0768,0.0338,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0357,0.0549,0.1253,-0.3351,0.2471,0.1102,0.9957,0.1755,-0.1468,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1369,0.0813,0.082,0.0268,0.1445,0.0768,0.1755,0.9997,0.4727,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2604,0.0962,0.163,-0.001,0.1123,0.0338,-0.1468,0.4727,0.9815,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9929,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.593,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9812,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7848,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9781,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9939,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5864,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4657,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868
