"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9973,0.2582,0.2042,0.1088,-0.232,-0.1052,-0.0833,0.228,0.1593,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2582,0.9774,0.1804,0.0118,-0.4433,-0.3805,-0.3617,0.2768,0.2906,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2042,0.1804,0.9999,0.2591,-0.2779,-0.3593,-0.2476,0.0709,0.1949,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1088,0.0118,0.2591,0.9999,-0.1456,0.0321,-0.0609,0.2816,0.1781,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.232,-0.4433,-0.2779,-0.1456,0.9962,0.7068,0.4249,-0.2725,-0.2233,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1052,-0.3805,-0.3593,0.0321,0.7068,0.9979,0.4603,-0.2214,-0.2933,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0833,-0.3617,-0.2476,-0.0609,0.4249,0.4603,0.9963,-0.2228,-0.2656,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.228,0.2768,0.0709,0.2816,-0.2725,-0.2214,-0.2228,0.9694,0.4578,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1593,0.2906,0.1949,0.1781,-0.2233,-0.2933,-0.2656,0.4578,0.9997,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9092,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.7321,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9977,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9083,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.4866,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6742,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7687,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7189
