"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.3486,0.2518,0.3349,-0.2689,-0.3383,-0.2511,0.2247,0.2008,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3486,1,0.3134,0.4465,-0.3707,-0.2244,-0.1062,0.3241,0.3296,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2518,0.3134,1,0.4872,-0.3166,-0.2614,-0.171,0.2065,0.278,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.3349,0.4465,0.4872,1,-0.398,-0.2967,-0.2176,0.2205,0.2162,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2689,-0.3707,-0.3166,-0.398,1,0.7231,0.7169,-0.4419,-0.3771,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3383,-0.2244,-0.2614,-0.2967,0.7231,1,0.6932,-0.3037,-0.3802,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2511,-0.1062,-0.171,-0.2176,0.7169,0.6932,1,-0.3116,-0.3585,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2247,0.3241,0.2065,0.2205,-0.4419,-0.3037,-0.3116,1,0.2818,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2008,0.3296,0.278,0.2162,-0.3771,-0.3802,-0.3585,0.2818,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9862,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8088,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9829,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7776,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.678,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7814,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8147
