"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.2108,0,0,-0.3443,0,0,0,0,0,0,0,0,0,0,0,0,0.472,0.5984,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5313,0,0,0,0,0
"A_Trust",0,0,-0.1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1825,0,0,0,0,0,0
"C_Org",0,0,0.2309,-0.1149,0,0,0,0,0,0,0,0,0,0.2311,0,0,0,0,0,0.4732,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0.2529,0,0,-0.1241,0,0,0,0,0,0,0,0.2227,0,0,0,0,0,0,0,0.6161,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.83,0,0,0,0,0,0,0,0,0,0,0,-1.2283,0,0,0,0,0,0,0,0,0,2.1129,0,0,0
"E_Assert",0,0,0,0,0,0,0.3055,0,0,0,0,0,0,-0.293,0,0,0,0,0,0,0,0,0,0,0,0,-0.3962,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.5847,0,0,0,-0.6703,0,0,0,0,0,-0.5848,0,0.8282,0,0,0,2.1559,0,1.1365,0,0,0,0,0
"E_Scblty",0.2396,0,0,0,0,0,0,0,-0.3136,0,0,0,0,0,0,-0.6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.2984,0,0,0,0,0.5049,0,0,0.7531,0,0,0,0.4922,0,0,0,1.1116,0.6473,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,-0.098,0,0,0,-0.2745,0,0,0,0,0,0,0,-1.1538,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,-0.2026,0,0,0,0,0,-0.1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7544,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.2449,0,0,0,0,0,0,0,-1.1318,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0952,0,0,0,0,0,0.3094,0,0,0,0,0,0,-0.4568,0,0,0,0
"O_IntCur",0,0,0.4022,0.2734,0,0.2978,0,0,0,0,0,0,0,0,-0.0561,0,0,0,0,0.3935,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
