"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1241,0,0,0,0,0,0,0,0.1414,0,0,0.1253,0,0,0.1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1269,0,0
"A_Rspct",0,0.2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3316,0,0,0,0,0
"A_Trust",0,0.0825,0.0854,0,0,0,0.0931,0,0,0,0.1073,0,0.098,0.0923,0.0995,0.0963,0.0822,0,0,0,0,0,0,0,0.0954,0,0.0941,0,0,0,0
"C_Org",0,0,0,0.4339,0,0,0,0,0,0,0,0,0,0,0,0,0.5395,0.8348,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1807,0,0,0,0.1708,0.1464,0,0.1599,0.1502,0,0.1415,0,0
"C_Rspnbl",0,0,0,0,0,0.1076,0,0,0,0,0,0,0.1046,0.1119,0,0.0945,0,0,0.0923,0,0,0,0.0958,0,0,0,0,0,0,0,0
"E_Assert",0,0.0383,0.0388,0.0458,0.0687,0.054,0.0773,0.0937,0.0693,0.1199,0,0,0,0.0966,0,0.0479,0.0496,0.0352,0.0445,0.0551,0,0,0,0,0.0581,0,0,0,0,0.0719,0.0346
"E_EnerLev",0,0,0.1368,0,0,0,0,0.1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1504,0.1842,0.1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1719,0
"N_Anxty",0,0.0443,0,0,0,0,0.0447,0.0758,0,0.0571,0.0747,0.0446,0.0676,0.0576,0,0.0434,0,0,0,0.058,0,0.0517,0.0582,0.0482,0,0,0.0336,0,0.0496,0.049,0.0323
"N_Depr",0,0,0,0,0,0,0.0857,0,0,0.1011,0.0895,0.0877,0,0.0895,0,0,0.1003,0,0.0768,0,0,0,0,0,0.0902,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1526,0,0,0,0,0,0,0.1956,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0.0835,0.0815,0,0,0,0.0663,0,0.0781,0,0.0664,0,0.0656,0,0,0,0,0,0,0,0,0,0.0664,0,0
"O_CrtvImag",0,0.1375,0,0.1403,0,0,0,0,0,0,0,0,0,0.1415,0,0,0,0,0,0,0,0,0,0.1429,0,0,0,0,0,0,0
"O_IntCur",0.0872,0,0,0.1279,0,0,0,0,0.092,0,0,0,0.1402,0,0.0885,0,0,0.0992,0.1032,0.0867,0,0,0,0,0,0,0.1131,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
