"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.0972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974,0,0,0,0,0.1128,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1198,0,0,0.1207,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1033,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.0865,0,0,0,0,0,0,0,0,0,0.0886,0,0,0.0918,0,0,0.0951,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.0991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1051,0,0.1219,0,0.1123,0,0.0937,0
"E_EnerLev",0,0,0,0,0,0,0,0.1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1343,0,0,0
"E_Scblty",0,0,0.0886,0,0,0,0,0,0.0853,0,0,0,0,0,0,0,0.0956,0,0,0,0,0,0,0,0.1133,0,0.0891,0,0.0868,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2703,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1129,0,0,0,0,0.1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0.0945,0,0,0,0,0,0.0953,0,0,0,0,0.0945,0,0,0.0923,0,0,0,0,0,0,0,0,0.0927,0.0907,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1092,0,0,0,0,0,0,0.1081,0,0,0,0,0,0.1272,0,0,0.1522,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1169,0,0,0,0,0,0,0,0,0.1431,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0.1193,0,0.1208,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
