"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.0363,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0,0,-0.3554,0,0,0,0,0.6838,0,0,0,0,0,0.3801,0,0,0
"A_Rspct",0,0.0676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5457,0,0,0,0.982,0,0,0,0,0,0,0
"A_Trust",0,0,0.0317,0,0,0,0,0,0,0,-0.4814,0,0,0,0,0,0,0,0,1.0148,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.2348,0,0,0,0,0,0,0,0.3045,0,0,0.1947,0,0.2305,0,0,0,0.4126,0.4284,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0.2132,-0.6074,0,0.1862,-0.527,0.2514,0.6067,-1.1238,0,0,0,0.3546,0,0,0,-0.6244,0.3297,0,0,0,1.4625,0,0,0,0,0,0,0,0,-0.3709
"C_Rspnbl",0,0,0,0,0,0.0162,0,0,0,0,0,-0.3106,0,0,0,0,0,0,0,0.908,0,0,0,0,0,0,0,0,0,-0.5416,0
"E_Assert",0,0,0,0,0,0,1.7039,0,0,0,0,0,0,0,0,0,5.2077,0,0,0,-2.9294,0,0,0,0,0,4.3261,0,0,0,-1.7539
"E_EnerLev",0,0,-0.4194,0,0,0,0,-0.1043,0,0,0,0,0,0,0,0.4122,0,0,0,0,0,0,0,0,0,-0.3128,0,0,0,0,0
"E_Scblty",0,0,0.2519,0,0,0,0,0,-0.0938,0,0,0,0,0,0,0,0,-0.4216,0,0,-0.2569,0,0.9347,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,-0.0639,0,0,0,0,0,0,0,-0.2634,0,0,0,-0.4558,0,0,0,0,0.2878,0,0,0.4057,0.4162
"N_Depr",0,-0.2735,0,0,0,0,0,0,0,0.375,-0.1042,0,0,0,0,0,0,0,0,0,0,-0.4404,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,-0.2335,0,0,0,0,0,-0.7409,0,0,0,0,0,0,0,0.303,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.2852,0,-0.4003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047,0,0,0,0,0.4261,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,-0.2986,0,0,0,0,0,0,0,0.2496,0.2768,0,0,0,0,0,0,0,0.4827,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
