"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1204,0.1176,0,0,0,0,0,0,0,0.1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1223,0,0,0,0
"A_Rspct",0,0.1343,0,0,0,0,0,0,0.1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1293,0,0
"A_Trust",0,0,0.1358,0,0,0,0,0,0.1279,0,0,0.1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1349,0.1305,0,0,0,0,0,0,0.1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1311,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1177,0,0,0,0,0,0,0,0,0,0,0,0,0.1202,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1406,0,0,0,0,0,0,0,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1195,0,0,0,0,0,0,0,0,0,0,0,0,0.1184,0,0,0,0,0,0.1212,0,0,0.1166,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1423,0,0,0,0,0,0,0,0,0,0.146,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0.1192,0.1173,0,0,0,0,0,0,0,0.1198,0,0,0,0,0,0.1119,0,0,0,0,0,0,0
"N_Depr",0.1663,0,0,0,0,0,0,0,0,0,0.1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2545,0,0.1901,0,0
"N_EmoVol",0,0,0.1101,0,0.1164,0.1197,0,0,0,0,0.1069,0.1024,0.104,0.1151,0,0,0,0,0,0.103,0,0,0,0,0.0995,0.1438,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0.1221,0,0,0,0,0,0,0.1199,0.1171,0,0,0,0,0,0,0.1137,0,0,0,0,0,0,0,0,0.1123,0
"O_CrtvImag",0,0,0,0,0.1297,0,0.1203,0,0,0,0,0,0,0.1188,0,0,0,0.1304,0.1305,0,0,0,0,0,0,0,0.1536,0,0,0,0
"O_IntCur",0,0.1216,0,0,0,0,0,0,0,0,0.1226,0,0,0,0.1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
