"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1658,0,0,0,0,0,0,0,0,0.1752,0,0,0,0,0.173,0,0,0,0,0,0.2242,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1656,0,0,0,0,0,0.1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1849,0,0.1902,0,0,0,0
"A_Trust",0.1177,0,0.1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1227,0,0.1008,0,0.1199,0,0,0.1197,0,0,0,0
"C_Org",0.1631,0,0,0.1404,0.1318,0,0,0,0.1972,0.1093,0,0,0,0.1382,0.1248,0.1184,0,0.1307,0,0,0,0.1136,0,0,0,0,0,0.128,0,0,0.1091
"C_Prdctv",0,0,0,0,0.1397,0,0,0,0,0,0,0,0.1441,0,0,0,0,0,0,0,0.1591,0,0,0,0.1529,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0.2599,0,0.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3493,0,0,0,0.3228,0.3185,0,0,0
"E_Assert",0,0,0,0,0,0,0.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1518,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.1451,0.1324,0.1276,0,0,0,0.1408,0,0,0,0,0,0,0,0,0.1576,0,0,0,0.1861,0,0,0,0,0,0,0,0.1427,0,0
"E_Scblty",0,0,0,0,0.0703,0.0707,0.0649,0.0714,0.0698,0,0,0,0.0649,0,0,0.0678,0,0,0,0,0,0,0.0739,0,0,0.1032,0.0918,0.0739,0,0,0
"N_Anxty",0,0,0,0,0.1346,0,0,0,0,0.1363,0,0,0,0,0,0,0,0.1468,0,0,0,0,0,0,0,0,0.1582,0,0,0,0
"N_Depr",0,0.1246,0,0,0,0,0,0,0.1201,0,0.1451,0,0,0,0,0.1619,0,0,0,0,0,0,0.1351,0.1739,0,0,0,0,0,0.1242,0
"N_EmoVol",0.2309,0,0,0.1438,0,0.0965,0.1445,0.1298,0.2215,0,0.1754,0.1394,0.1405,0.1328,0.1092,0,0,0,0.1443,0,0.1242,0,0,0,0,0.1553,0,0.1209,0.1359,0,0
"O_AesSens",0,0.1676,0,0.1161,0,0,0,0,0.127,0.1451,0,0.1945,0.1429,0,0,0.1227,0.1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0.1,0,0,0,0,0,0,0,0,0,0,0,0.0909,0.1,0,0,0,0.1008,0,0,0,0,0,0,0.108,0.1061,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1058,0,0,0.1347,0,0.1161,0,0.114,0,0,0.1261,0.135,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
