"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.0407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4328,0,0,0,0,0,0,0,0,0,0,0,0.2703,0
"A_Rspct",0,0.0584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5567,0,0,0,0,-0.4018,0,0,0,0
"A_Trust",0,0,0.0887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6397,0,0,-0.2808,0,0,0
"C_Org",0,0,0,0.1645,0,0,0,-0.2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3784,0,0,-0.5424,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.1426,0,0,0,0.2127,0,0,0,0,0,0,0,0,0.2598,0,0,0,-0.3412,0.4226,0,-0.4301,0,0,0.454,0,0,0.3751
"C_Rspnbl",0,0,0,0,0,-0.0705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,-0.2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3116,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.8242,0,0,0,0,0,0,0,0,0,0,-0.561,-0.8217,0.9067,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.2258,0,0,0,0,0,0,0,0,0,0,0,0,0.3893,0,0,-0.4522,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1364,0,0,0,0,0,0,0.2292,0,0,0,0,0,0,0,0,0.886,0,-0.3797,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,-0.1739,0,0,0,0,0,0,0,0,0,0,0,-0.692,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,-0.1149,0,0,0,0,0,0,0,0,-0.2529,0,0,0,0.6175,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,-0.4468,-0.3412,0,0,-0.2265,0.2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0.3046,0,0,0,0,0,0,0,0,0,0,0.1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996,0,-0.5106,0,0,0,0,0,0,0,0,-0.6032,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
