"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1296,0,0,0,0,0,0,0,0,0,0,0,0.1229,0
"A_Rspct",0,0.1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1094,0,0,0,0,0.1146,0,0,0,0
"A_Trust",0,0,0.1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1214,0,0,0.1192,0,0,0
"C_Org",0,0,0,0.1212,0,0,0,0.1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1325,0,0,0.1222,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.0968,0,0,0,0.1069,0,0,0,0,0,0,0,0,0.1133,0,0,0,0.0951,0.1087,0,0.1159,0,0,0.1057,0,0,0.0982
"C_Rspnbl",0,0,0,0,0,0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1341,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.2646,0,0,0,0,0,0,0,0,0,0,0.3676,0.276,0.2513,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1075,0,0,0,0,0,0,0,0,0,0,0,0,0.1058,0,0,0.1061,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0968,0,0,0,0,0,0,0.112,0,0,0,0,0,0,0,0,0.1108,0,0.0948,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1369,0,0,0,0,0,0,0,0,0,0,0,0.1711,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1038,0,0,0,0,0,0,0,0,0.1054,0,0,0,0.11,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0.1459,0.1498,0,0,0.1333,0.1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0.1437,0,0,0,0,0,0,0,0,0,0,0.1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1127,0,0.1242,0,0,0,0,0,0,0,0,0.1227,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
