"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.2599,0,0,0,0,0,0,0.3081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6287,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.2227,0,0,0,0,0,0,0,0,0,0.2804,0,0,0,0,0,0,0,0,0,0,0,0,-0.4999,0,0,0,0,0,0.6245
"A_Trust",0,0,-0.0413,0,0,0,0,-0.3075,0,0,0,0,0,0,0,0.4058,0,0,0,0,0,0,0,0,0,0,0,0.4013,0,0,0
"C_Org",0,-0.4009,0,0.2549,0,0,0,0,0.5536,0,0,0,0,0,0,-0.2668,0,0,0,0,0,0,1.0242,-0.6836,0,0,-0.7105,-0.8611,0,0,0.405
"C_Prdctv",0,0,0,0,-0.2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0,-0.3407,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.0097,-0.3389,0,0,0,0,0,0,0,0,0,0,0,0.3878,0,0,0,0,0,-0.3091,0,0,0,0,0,0
"E_Assert",0,0,0,0,-0.2835,0,0.2838,0,0,0,0,0,0,0,0,0.5105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2959
"E_EnerLev",0,0,0,0,0.2803,0,0,-0.4488,0,0,0,0,0,0,0,0,0.525,-0.3343,0,0,0,0,0,0.528,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,0,0,-0.4881
"N_Anxty",0,0,0,0,-0.2514,0,0,0,0,-0.2922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2898,0,0,0,0.5532
"N_Depr",0.3765,0,0,-0.4028,0,0,0,0,0,0,0.3321,0,0,-0.352,0,0,0,0,0,0,-0.4285,0,0,0,0,0,0,0,0,0,0.3561
"N_EmoVol",0,0,0.3642,0,-0.299,-0.806,0,0.9891,0,0,-0.3374,-0.1811,-0.7804,-0.7162,-0.2377,-0.4134,0,0,1.1739,-0.544,-0.3121,-0.1491,0,0,0.3493,-0.4955,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0.3793,0,0,0,0,0,-0.4678,0,0,0.4342,0,0,0,0,0,0,0,0,0,0,0.7054,0,-0.6097,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0.4233,0,-0.1491,0,0,0,0,0,0,0,0,0,0.3341,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0.4114,0,0,0,-0.4306,0,0,-0.2993,0,0,0.5029,0.2139,0,0,0.4313,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
