"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.0408,0,0,0,0,0,-0.2476,0,0,0,0,0,0,0,0,0,0.2841,0,0,0,0.3968,0.3199,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.0783,0,0,0.2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.0059,0,0,0,0,0,0,-0.2581,0,0,0,0,0,0,0.3144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,-0.0834,0,0,0.2386,0,0,0,-0.3687,0,0,0,0,0.4027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2796,0
"C_Prdctv",0,0,0,0.3569,-0.2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3933,0,0,0,0,0,-0.3427,0,0,0,0.3856
"C_Rspnbl",0,0,0,0,0,-0.1294,0,0,0,0,0,0,0.2896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5387,0,0
"E_Assert",0,0,0,0,0,0,-0.0605,0,0,0,0,0.3668,0,-0.2773,0,0,0,0,0,0,0,0,0,0.3274,0,0,0,0,0,0,0.3568
"E_EnerLev",0,0,0,0,0,0,0,-0.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3048,0,0,0.2684,0,0
"E_Scblty",0,0,0.2209,0,0,0,0.4407,0,-0.2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4058,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,-0.2259,0,0,-0.2811,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0806,0,0,0,0
"N_Depr",0,-0.3599,0,0,0,0,0,0,0,0,-0.0541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4931,0,0,0,0.3066
"N_EmoVol",0,0,0,0.6026,0,0,0,0,0,0,0,0.8114,0,0,0,-0.9053,0,0,0,0,0,0,0,0,-1.3527,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.0241,0,0,0,0.2412,0,0,0,-0.2997,0,0,0,0,0,0,0,0,0.5097,-0.3153
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2414,0,0,0,0,0.3849,-0.3853,0,0,0,0,0,0,0,0,0,0.2754,0
"O_IntCur",-0.3442,0.3104,0,0,0,0,0,0,0,0,0.2309,0,0,0,-0.1313,0,0,0.4816,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
