"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1638,0,0,0,0,0.1434,0,0,0,0.1441,0,0,0,0,0.161,0,0,0,0,0,0,0.1856,0,0,0,0,0,0,0,0.1713,0
"A_Rspct",0,0.1386,0,0,0.1389,0,0,0,0,0,0,0,0.1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.135,0.1307,0,0,0,0,0,0,0,0,0,0,0,0.1478,0,0,0.147,0,0.1478,0,0,0,0,0,0.1584,0,0,0,0
"C_Org",0,0.1031,0.1015,0.0977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1056,0,0,0,0,0,0,0
"C_Prdctv",0,0.0456,0,0.0515,0.0527,0.0527,0,0.0651,0,0.0487,0,0.0482,0,0.065,0,0,0,0.0459,0.0483,0,0.0451,0.0476,0.054,0,0,0.0601,0,0.046,0.0705,0.0508,0.0372
"C_Rspnbl",0,0,0,0,0,0.3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5567,0,0
"E_Assert",0,0,0,0,0,0,0.1761,0,0,0,0,0,0,0,0,0.2549,0.1677,0.2219,0,0,0,0,0,0.3115,0,0.3013,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1616,0.1809,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1392,0,0.1378,0.1286,0.1057,0,0
"E_Scblty",0,0.0963,0.0817,0,0.0608,0,0,0,0.0571,0,0,0.0613,0,0.0648,0.0541,0,0.0606,0.0657,0.083,0.1365,0.1127,0.0593,0.0934,0,0,0.1169,0.1021,0.0659,0.1249,0,0.0429
"N_Anxty",0,0,0,0.1674,0.1709,0,0.1427,0,0,0.1624,0,0.1623,0,0,0,0,0,0,0,0.1871,0,0,0,0,0,0.2227,0,0,0,0,0
"N_Depr",0,0.0724,0.076,0,0,0,0.0753,0.0918,0,0.0974,0.0996,0,0,0.1006,0.0693,0,0.0631,0,0,0,0.0735,0.0785,0,0,0,0,0.0877,0.067,0.0879,0,0.0615
"N_EmoVol",0.1812,0,0,0,0,0,0.1528,0,0,0,0.1948,0.1973,0,0,0.1726,0,0.1404,0,0,0,0.149,0.266,0,0.2641,0,0,0,0,0,0,0.1314
"O_AesSens",0.104,0,0.0999,0,0.1098,0.127,0,0.1344,0.1064,0,0,0,0.0852,0.137,0,0,0,0,0,0,0.0846,0.0798,0,0,0.0901,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0.217,0.1943,0,0,0,0,0.1673,0,0.1941,0.1457,0.1624,0,0,0,0,0,0.253,0.2533,0,0,0,0.2235,0,0,0,0,0.181,0
"O_IntCur",0,0.1275,0,0,0,0,0,0,0,0,0,0,0,0,0.1277,0.1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
