"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1397,0,0.1386,0,0,0,0,0,0,0,0,0,0.132,0,0,0,0,0,0,0,0,0,0.1516,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1637,0,0,0,0,0,0,0,0,0,0.1844,0,0,0,0.1747,0,0.3223,0,0,0,0.1825,0,0,0,0,0,0,0,0,0.1867
"A_Trust",0,0,0.1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0.1073,0,0,0.1153,0,0,0,0,0,0,0,0,0.1165,0,0.1317,0,0,0.1085,0,0.1179,0.1123,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0.1436,0.147,0,0,0,0.1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1332,0.1326,0.1326,0,0,0,0,0,0,0,0,0,0.1487,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0.1159,0.1147,0,0,0,0,0.1198,0,0,0,0,0,0,0,0,0,0,0,0.1125,0.1182,0.1212,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1386,0.1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1362,0,0,0,0,0
"N_Depr",0,0,0,0,0.128,0.1307,0,0,0,0,0.1193,0,0.1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0.1259,0,0,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1256,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0.1233,0,0,0,0,0,0,0,0,0.1243,0,0,0,0,0,0,0,0,0.119,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0.1249,0,0,0,0,0,0,0.1276,0,0,0,0,0,0,0.1298,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
