"","cumsumT","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"cumsumT",1,0.0891,0.1183,-0.2445,-0.025,0.1175,0.059,-0.0599,0.0505,0.0076,0.139,0.0648,0.0255,-0.0531,0.0845,0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0891,1,0.6594,-0.1848,0.0609,0.4077,0.6416,0.2213,0.2975,0.5163,0.0087,0.4965,-0.397,-0.4079,0.2883,-0.0518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1183,0.6594,1,-0.418,-0.1647,0.2444,0.3929,0.0414,0.167,0.4748,0.2519,0.3381,-0.3501,-0.3798,0.2543,-0.0341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.2445,-0.1848,-0.418,1,0.1705,0.0652,-0.0988,0.0248,-0.0129,-0.2638,0.0559,-0.277,-0.0163,-0.0734,-0.0235,-0.2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.025,0.0609,-0.1647,0.1705,1,0.3121,0.3144,0.3447,0.0807,0.2706,-0.302,-0.0742,-0.2006,0.0616,0.1471,-0.1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1175,0.4077,0.2444,0.0652,0.3121,1,0.633,-0.0502,0.486,0.3366,0.1236,0.2534,-0.5229,-0.5563,0.1878,0.0557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.059,0.6416,0.3929,-0.0988,0.3144,0.633,1,0.0197,0.294,0.3622,-0.0463,0.2782,-0.3436,-0.3631,0.1303,-0.0044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.0599,0.2213,0.0414,0.0248,0.3447,-0.0502,0.0197,1,-0.213,0.4072,-0.1454,-0.1185,-0.0835,0.2823,0.0855,-0.2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0505,0.2975,0.167,-0.0129,0.0807,0.486,0.294,-0.213,1,0.4236,0.0285,0.4321,-0.1837,-0.5518,0.4757,0.2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0076,0.5163,0.4748,-0.2638,0.2706,0.3366,0.3622,0.4072,0.4236,1,-0.3039,0.3943,-0.2908,-0.3436,0.4038,0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.139,0.0087,0.2519,0.0559,-0.302,0.1236,-0.0463,-0.1454,0.0285,-0.3039,1,-0.1728,-0.1803,-0.0347,0.1907,-0.2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0648,0.4965,0.3381,-0.277,-0.0742,0.2534,0.2782,-0.1185,0.4321,0.3943,-0.1728,1,-0.1947,-0.4721,0.4058,0.0308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0255,-0.397,-0.3501,-0.0163,-0.2006,-0.5229,-0.3436,-0.0835,-0.1837,-0.2908,-0.1803,-0.1947,1,0.456,0.0315,0.2425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.0531,-0.4079,-0.3798,-0.0734,0.0616,-0.5563,-0.3631,0.2823,-0.5518,-0.3436,-0.0347,-0.4721,0.456,1,-0.1579,-0.1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
