"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.0418,0,0,0,0,0,0,0,0.3074,0,0,0,0,0,0,0,0,0,0,0,0.3499,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.241,0.4133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8708,0,0,0,0,0
"A_Trust",-0.2448,0,-0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0.3621,0,-0.2222,-0.2626,0,0,0,0,0,0,0,-0.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0.396,-0.2253,0,0.04,0,0,0,0,0,0,0,0,0,0,0.3186,0,0,0,0,0.6044,0,0.2064,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.2357,0.3069,0,0,0.4813,0,0,0,0,0,0,0,0,0,-0.5948,0,0,0,0,0,0,0,0,0,0,0.4691
"E_Assert",-0.3138,0,0,-0.2749,0,0,-0.1732,0,0,0,-0.4737,0,-0.4831,0,0.2062,0.2363,0,0,0,0,0,0,0.1989,0.2701,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,-0.2418,0,-0.035,0,0,0,0,0.3331,-0.2338,0,0,0,0.3573,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0.2769,0,0,0,0,0,0,-0.1231,0,0,0,0,0,0,0.3917,0,0,0,-0.6131,0,0,0.4484,0,0,0,0,0,0.3169,0,0
"N_Anxty",0.3192,0,0.2285,-0.3205,0,0,0.2021,-0.3706,0.2266,0.2887,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2753,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1428,0,0,0,0,0,0.7491,0,0,0,0,0,0,-0.419,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,-0.2432,0,0,0,0,0.0248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2954,0,0,0,0,0
"O_AesSens",0.2656,0,0,0.2715,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0,0.2188,0,-0.2979,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0.2454,0,0,0.1221,0,-0.2682,0,0,0,0.3691,0.1888,0,0,0,0.2491,0,-0.372,0,0,0,0
"O_IntCur",0,0.216,0,0,0,-0.2133,0,0,0,0,0,0,0,0.3387,0.014,0,0.2528,0,0,0,0,0.2011,0,0,0,0,0,0,0,0,-0.3374
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
