"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1243,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0,0,0,0
"A_Trust",0,0,0.1277,0,0,0,0,0,0,0,0,0,0,0,0,0.1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1595,0,0,0,0.1263,0,0,0,0,0,0,0.1222
"C_Prdctv",0,0,0,0,0.1276,0,0,0,0.1204,0,0,0,0,0,0,0,0,0,0.2005,0,0.135,0,0,0,0,0,0,0,0,0.1207,0
"C_Rspnbl",0,0,0,0,0,0.1214,0,0,0,0,0,0,0,0.1231,0,0,0,0,0,0,0,0,0,0,0.144,0,0,0,0,0,0.122
"E_Assert",0,0,0,0,0,0,0.1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.0933,0,0,0,0,0,0,0,0.0911,0,0,0,0,0,0,0,0,0,0,0,0,0.0886,0.0897,0
"E_Scblty",0,0.1137,0,0,0,0.1076,0,0,0.1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1032,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1359,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1106,0,0,0,0,0,0,0,0,0,0.1256,0,0,0,0,0,0.1054,0,0,0,0
"N_EmoVol",0,0.1233,0,0,0,0,0,0,0,0,0,0.1188,0,0,0,0,0,0.1064,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1234,0,0,0,0,0,0,0,0,0,0,0.1169,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1208,0,0,0,0,0,0,0.1195,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
