"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.1132,0,0,0.1501,0,0,0,0,0.1401,0,0,0,0,0,0.1142,0,0,0
"A_Rspct",0,0.1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2514,0,0,0,0.2298,0,0,0,0,0,0,0
"A_Trust",0,0,0.1557,0,0,0,0,0,0,0,0.1669,0,0,0,0,0,0,0,0,0.256,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1032,0,0,0,0,0,0,0,0.1188,0,0,0.1106,0,0.1272,0,0,0,0.116,0.1272,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0.1109,0.0985,0,0.1147,0.0894,0.1333,0.1346,0.1699,0,0,0,0.0951,0,0,0,0.1136,0.0836,0,0,0,0.1257,0,0,0,0,0,0,0,0,0.0931
"C_Rspnbl",0,0,0,0,0,0.1324,0,0,0,0,0,0.1346,0,0,0,0,0,0,0,0.1918,0,0,0,0,0,0,0,0,0,0.1562,0
"E_Assert",0,0,0,0,0,0,2.6136,0,0,0,0,0,0,0,0,0,6.3204,0,0,0,4.3597,0,0,0,0,0,5.9425,0,0,0,2.7828
"E_EnerLev",0,0,0.1267,0,0,0,0,0.1215,0,0,0,0,0,0,0,0.127,0,0,0,0,0,0,0,0,0,0.1454,0,0,0,0,0
"E_Scblty",0,0,0.1135,0,0,0,0,0,0.1056,0,0,0,0,0,0,0,0,0.1478,0,0,0.1271,0,0.128,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1241,0,0,0,0,0,0,0,0.1351,0,0,0,0.1358,0,0,0,0,0.141,0,0,0.1338,0.1255
"N_Depr",0,0.1252,0,0,0,0,0,0,0,0.1205,0.13,0,0,0,0,0,0,0,0,0,0,0.1228,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1377,0,0,0,0,0,0.1937,0,0,0,0,0,0,0,0.1514,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1496,0,0.1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1559,0,0,0,0,0.1531,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0.1291,0,0,0,0,0,0,0,0.1329,0.1325,0,0,0,0,0,0,0,0.1327,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
