"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4665,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.0425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0.333,-0.1768,0,0,0,0,0,0,0,0.3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,-0.0598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0.2443,0,0,-0.0694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2687,0,0.6283,0
"C_Rspnbl",0,0,0,0,0,0.2059,0,0,0.6551,0,0,0,0,0.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0.3138,0,-0.1285,0,0,0,0,0,0,0,0,0,0,-0.3214,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.2702,0,0,0,0,0,0,0,0,0,0,0,0,0.4852,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0.3013,0,0,0,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,-0.0402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,-0.1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4825,0,0,0,0,0,-0.3355
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.0327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3922,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.2339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1567,0,0,0,0,0,0.424,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,0,0,0.6376,0,0,0.3122,0,0,0,-0.362,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
