"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1136,0,0,0,0,0.1155,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0,0,0,0,0,0,0.1187,0
"A_Rspct",0,0.1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.11,0,0,0,0,0,0,0,0.1089,0,0,0,0,0,0,0,0,0.1208,0,0,0,0,0,0,0,0.1174,0,0,0
"C_Org",0,0,0,0.1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1094,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1138,0,0,0,0,0,0,0,0,0.1159,0,0,0,0,0.1159,0,0,0,0,0,0,0,0,0.1159,0,0
"E_Assert",0,0,0,0,0,0,0.1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,0,0,0,0,0,0
"E_EnerLev",0,0.1136,0,0,0.1101,0,0,0.1056,0,0,0,0,0.13,0,0,0,0.101,0.1002,0.0981,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0.1128,0,0,0,0,0,0,0,0.1126,0,0,0.1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0.097,0,0.0934,0,0,0,0.1123,0.1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1364,0,0,0,0,0,0.1149,0,0,0,0,0,0,0,0,0,0.1252,0,0.1926,0,0.1334
"N_EmoVol",0,0,0,0,0,0,0,0.1096,0,0,0,0.1153,0,0,0,0,0.1118,0.1128,0,0,0,0,0,0,0,0,0,0,0,0,0.1174
"O_AesSens",0.0998,0,0,0,0,0,0,0,0,0,0,0,0.1088,0,0,0,0.0999,0,0,0.1063,0.1005,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0.1971,0,0,0.1679,0,0,0,0,0,0,0,0,0,0.2115,0,0.3636,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0.122,0,0,0.1217,0,0,0,0,0,0,0,0,0,0,0,0.1186,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
