"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.0465,0,0,0,0,0,0,-0.2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.0239,0,0,0.2887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8701,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304,0,0
"C_Org",0,0,0,-0.1752,0,0,0.2019,0,0,-0.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3483,0,0,0
"C_Prdctv",0,0,0,0,-0.0458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3097,0,0,0,0,0,0
"C_Rspnbl",0,-0.2945,0,0,0,0.2012,0,0,0.2545,0,0,-0.3062,0,0,0,0,0,0,0,0,0,0.4374,0,0,0,0,0,0,-0.4482,0.5364,0
"E_Assert",0,0,0.2753,0,0,0,-0.0085,0.5161,0,0.2542,0,0,0,0,0,0.1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.3315,0,-0.3412,0,0,0,0,0.4575,0,-0.9116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.3095,0,0,0,0,0,0,0,0,-0.3701,0,0,0,0,0,0,0.2438,0,0,0.2668,0,0,0
"N_Anxty",0,0,0.2567,0,0,0,0,0,0.34,-0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.0384,0,0,0.2452,0,0,0,0,0,0,-0.3296,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,-0.0721,0,0,0,0,0,-0.3613,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,-0.2798,0,0,0,0,0,0,0,0,0,0.4487,-0.1661,0,0,0,0,0,0,0.6042,0,0,0,0,0,0,0,0,0,-0.4285
"O_IntCur",0,0,0,0,-0.3083,0,0,0,0,0,0,0,0,0,-0.0893,0,0,0,0,0.2983,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
