"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.1993,0,0,0,0,-0.1906,0,0,0,0,-0.2728,0,0.2333,0,-0.191,0,0,0,0,0,0,0,-0.3067,0.562,0,0,-0.341,0,0,0,0
"A_Rspct",0,0.2459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7048,0,-0.6633,0,0,0,0,0.8675,0,0
"A_Trust",0,0,-0.1704,0,0,0,0,0,0,0,0,-0.2345,0,0,0,0,0,0,0,0,0.2373,0,0,0,0,0,0,-0.4965,0,0,0.3249
"C_Org",0,0,0,0.1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4061,0,0,0
"C_Prdctv",0,0,0,0,-0.1122,0,0,0,0,0,0,0,0,-0.2714,0,0,0,0,0.5091,0,0,0,0,0,0,0,-0.3907,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.0549,0,0,0,0,0,0,0,0,0,0,0,0,0.3832,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,-0.1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0.2993,0,0,0,-0.253,0.3404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3246,0,0,0,0,0.2859,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.0212,0,0,0,0,0,0,0,0.9246,0,0,0,-0.3328,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.3536,0,-0.3098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3129,0.326,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.0596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4396,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.513,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.0464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3631,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037,-0.3045,0,0,0.3129,0.2491,0,0,0,0,0,0,0,0,0,0,0.405,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2802
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
