"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1928,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1207,0.1259,0,0.128,0,0,0,0,0.1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1213,0,0
"A_Trust",0,0,0.1235,0.1402,0,0,0,0,0,0,0.1252,0,0,0,0,0,0,0,0,0.1606,0.1646,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0.1297,0.1361,0,0,0,0,0.1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1297,0,0,0
"C_Prdctv",0,0,0,0,0.2936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0159,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1248,0,0,0,0,0,0,0,0,0.1203,0.1324,0,0,0,0.1114,0,0.1193,0,0,0,0,0,0,0,0,0.1235
"E_Assert",0,0,0,0,0,0,0.1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1524,0
"E_EnerLev",0,0,0,0,0,0,0,0.1255,0,0,0,0,0,0,0,0.1553,0,0,0,0.1924,0,0,0,0,0,0.1319,0.1457,0,0,0.16,0
"E_Scblty",0.0885,0.083,0.0922,0,0.0891,0,0,0,0.0934,0,0.0831,0,0,0.0857,0,0.0798,0.0883,0,0,0,0,0.1006,0.0856,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1264,0,0,0,0,0,0,0,0,0,0,0,0.1319,0,0,0,0.1279,0,0,0,0,0
"N_Depr",0.1072,0,0,0,0,0,0,0,0,0,0.1323,0,0,0,0,0,0,0,0,0,0.1078,0,0,0,0,0,0,0,0,0,0.1381
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1373,0,0,0,0.1367,0
"O_AesSens",0,0,0,0.1278,0,0,0,0,0,0,0,0,0.1231,0,0,0,0,0,0,0,0,0,0.118,0,0.1205,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0.1068,0,0,0.112,0,0,0,0,0.1013,0.1143,0,0,0,0,0,0,0,0,0,0.0965,0,0.098,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0.1178,0,0.1172,0,0.1215,0,0,0,0,0,0,0.1347,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
