"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1801,0,0,0,0,0.3569,0,0,0,0.5355,0,0,0,0,-0.2863,0,0,0,0,0,0,0.6744,0,0,0,0,0,0,0,0.0747,0
"A_Rspct",0,0.1302,0,0,0.5804,0,0,0,0,0,0,0,-0.3664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.3219,0.288,0,0,0,0,0,0,0,0,0,0,0,0.5859,0,0,0.3161,0,-0.6702,0,0,0,0,0,-0.3607,0,0,0,0
"C_Org",0,0.6666,-0.4922,-0.1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6775,0,0,0,0,0,0,0
"C_Prdctv",0,0.2629,0,0.1117,-0.1752,-0.1842,0,0.1458,0,-0.0682,0,0.2144,0,-0.1956,0,0,0,0.1253,0.1388,0,0.6535,-0.265,0.4442,0,0,-0.2201,0,0.2266,-0.4573,0.2053,-0.0845
"C_Rspnbl",0,0,0,0,0,0.6038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6885,0,0
"E_Assert",0,0,0,0,0,0,-0.1923,0,0,0,0,0,0,0,0,-0.3323,0.2444,-0.3905,0,0,0,0,0,0.4688,0,-0.4156,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.3664,0.7007,0,0.531,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4316,0,0.4237,-0.2294,0.7938,0,0
"E_Scblty",0,0.4473,-0.5384,0,0.4639,0,0,0,-0.201,0,0,0.2863,0,-0.2165,0.259,0,0.2161,-0.3495,-0.4939,0.368,0.0632,0.3815,0.6452,0,0,-0.7692,0.9774,-0.1323,-0.4915,0,0.2284
"N_Anxty",0,0,0,-0.353,0.2898,0,0.2612,0,0,0.1698,0,0.2437,0,0,0,0,0,0,0,0.2455,0,0,0,0,0,0.8943,0,0,0,0,0
"N_Depr",0,0.2446,-0.2857,0,0,0,0.2807,-0.2476,0,0.1956,-0.3198,0,0,-0.2043,-0.1574,0,0.183,0,0,0,0.2294,0.2281,0,0,0,0,0.65,-0.2916,-0.8958,0,0.1358
"N_EmoVol",0.4808,0,0,0,0,0,-0.6918,0,0,0,-0.629,0.1863,0,0,-0.437,0,-0.4635,0,0,0,-0.1919,0.5508,0,-0.5592,0,0,0,0,0,0,-0.1112
"O_AesSens",0.3598,0,-0.1567,0,-0.271,0.2489,0,-0.4645,0.6412,0,0,0,-0.4533,-0.566,0,0,0,0,0,0,-0.4113,0.4931,0,0,-0.3549,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0.7167,-0.5534,0,0,0,0,0.4544,0,-0.3729,0.4599,-0.0811,0,0,0,0,0,-0.6841,1.3503,0,0,0,0.5272,0,0,0,0,0.8091,0
"O_IntCur",0,0.351,0,0,0,0,0,0,0,0,0,0,0,0,0.0482,0.5161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
