"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1423,0,0,0,0,0.1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1639,0.1586,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1207,0,0.1183,0,0,0,0,0.1196,0,0,0,0,0
"C_Org",0.1449,0,0,0.1161,0,0.1401,0,0,0,0,0,0,0,0,0,0,0.1505,0,0,0,0,0,0,0,0,0,0.1157,0,0,0,0.141
"C_Prdctv",0,0,0,0,0.2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4651,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1049,0,0,0,0,0,0.103,0,0,0,0.1118,0,0,0,0,0,0,0,0.1035,0,0,0.106,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1303,0,0,0,0,0,0,0,0,0,0,0,0.1639,0,0,0,0,0,0,0.1314,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1213,0,0,0,0,0,0,0,0,0,0,0,0.1232,0,0,0,0,0,0,0,0.1218,0.1207,0,0
"E_Scblty",0.1118,0,0,0,0,0,0,0.1241,0.1199,0,0,0,0.1187,0,0,0,0,0,0.1152,0,0,0,0.1124,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0.1325,0,0,0.1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1325,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1374,0,0.1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1405
"N_EmoVol",0,0,0.1286,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1339,0,0,0,0,0
"O_AesSens",0.159,0,0,0,0,0,0,0,0,0,0,0,0.1608,0,0,0,0,0,0,0.2979,0,0,0,0,0.1712,0,0,0,0,0,0.217
"O_CrtvImag",0.1264,0,0,0,0,0.1328,0,0,0,0,0,0,0,0.1092,0,0,0,0,0.1112,0,0,0,0,0,0.1072,0,0,0,0,0,0
"O_IntCur",0,0,0,0.1069,0,0,0.106,0,0,0,0,0,0,0,0.1101,0,0,0.1068,0,0,0,0,0,0,0,0,0,0,0.1058,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
