"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1931,0,0,0,0,0,0,0,0,0.7782,0,0,0,0,0,0,0.7049,0,0,0,-2.2931,0,0,0,0,0,0,0,0,0,0.8573
"A_Rspct",0,-0.0882,0,0,0,0,0,0,0,0,0,0,-0.2516,0,0,0,0,0,0,0.3922,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0.2785,0,-0.0792,0,0,0,0,0,0,0,0,0,0,-0.4401,0,0,0,0,0,0,0,0.4047,0,0,0,0,0,0,-0.2743,0,0
"C_Org",0,0,0,0.2075,0,0,0,0,0,-0.3542,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3066,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.0907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.0958,0,0,0,0,0,0,0,0,0,1.3577,0,-0.5056,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0.3571,0,-0.4788,0,0,0,0.0944,0,0,0,0,0,0,0,0,-0.3146,0,0,0,0,0,0,0,0.3354,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.0566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1258,-0.2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3093,-0.2648,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,-0.0139,0,0,0,0,0,0,-0.3059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.0908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3865,0,0,0,0,0,0
"N_EmoVol",0.427,0,0,0,0,0,0,0,0,0.2378,-0.4056,0.3498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2697,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0.2703,0,0,0,-0.2104,0,0.2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1083,0,0.2988,0,0,0,0,0,0,0,0,0,-0.4307,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,-0.2564,0,0,-0.3577,0,0,0,0,-0.0757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
