"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1148,0,0,0,0.125,0,0,0.1222,0,0,0,0,0,0,0,0,0,0,0,0,0.1263,0,0,0,0,0.1464,0,0,0,0.1152,0
"A_Rspct",0,0.1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1162,0.1365,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.1309,0.1373,0,0,0,0,0,0.137,0,0,0.1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1271,0.1202,0.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1267,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0.1292,0,0,0,0.1288,0,0,0,0.132,0,0,0,0,0.1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124
"C_Rspnbl",0,0,0,0,0,0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1089,0,0.0949,0.1374,0,0.1176,0,0.1094,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1473,0,0,0,0,0.1486,0.1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0.1296,0,0,0,0.1515,0,0.1486,0,0,0,0,0,0,0.2139,0,0.1558,0,0,0,0,0.1723,0,0,0.1334,0.1329,0,0,0
"E_Scblty",0,0.1365,0,0,0,0,0,0,0.1321,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0,0,0,0,0,0,0,0.1152,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0.1621,0,0,0,0,0,0.1485,0,0,0,0.1471,0,0.1433,0,0.146,0.2001,0.1392,0.1357,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1313,0,0,0,0,0,0,0,0.1211,0,0.1266,0,0,0,0.1312,0,0,0,0,0
"O_AesSens",0.1195,0,0,0,0,0,0.1297,0,0.1186,0,0,0,0.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1196,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1174,0,0.1202,0,0,0,0,0,0.119,0,0,0.1163,0,0,0.1193,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0.1198,0,0.1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
