"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.2669,0,0,0,0,0,0,0,0,0,0.2728,0,0,-0.2895,0,0,0,0,0,-0.4097,0,0,0,0,0,0,0,0,0,0,-0.229
"A_Rspct",0,0.2131,-0.2635,0,0,0,0,0,0,0,0,0,0,0,0,0.3431,0,0.2991,0,0,0,0,0,0.3296,0,0,0,0,0,0,0
"A_Trust",0,0,0.25,0,0,0.463,0,0,0,0,0.3498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2312,0,0,-0.4007,0,0
"C_Org",0,0,0,-0.083,-0.3113,0,-0.326,0,0,0,0,0,0,0,0.2646,0,0,0,0,0,0,0,0,0.5902,0,0,0,0,-0.3871,0,0
"C_Prdctv",0,-0.2313,0,0,0.2396,-0.3159,0,0,0,-0.2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2854,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.0928,0,0,0,0,0,0,0,0,0.3901,0,0,0,0,0,0,0,0,0,0,-0.2464,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.0384,0,0,0,0,0,0,0,0,0.3107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3069,0
"E_EnerLev",0,0,-0.4684,0,0,0,0,-0.1362,0,-0.2654,0,0,0,0,0,0,0,0,0,0,0.2842,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.0954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352,0,0,0,-0.3671,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,-0.2629,0,-0.2665,0,0,0,0,0,0,0,0,0,0,-0.2711,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,-0.2583,-0.1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2993,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,-0.2628,0,0.2813,-0.3468,0.2793,0.3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,-0.2854,0,0,0,0,0,0,0,-0.0579,0,0,0,0,0,0,0,-0.427,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,-0.2514,0,0,0,0,0,0.3533,0,0,0,-0.2501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
