"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.3608,0,0,0,0,0,0,0,0,0.5546,0,0,0,0,0,0,0.4915,0,0,0,1.6822,0,0,0,0,0,0,0,0,0,0.5738
"A_Rspct",0,0.1173,0,0,0,0,0,0,0,0,0,0,0.1178,0,0,0,0,0,0,0.1162,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0.1185,0,0.1235,0,0,0,0,0,0,0,0,0,0,0.1186,0,0,0,0,0,0,0,0.1385,0,0,0,0,0,0,0.1214,0,0
"C_Org",0,0,0,0.1219,0,0,0,0,0,0.1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1842,0,0,0,0,0,0,0,0,0,0.475,0,0.2635,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0.1095,0,0.1137,0,0,0,0.1146,0,0,0,0,0,0,0,0,0.1165,0,0,0,0,0,0,0,0.1102,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1237,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1163,0.1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1137,0.1135,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1262,0,0,0,0,0,0,0.1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1258,0,0,0,0,0,0
"N_EmoVol",0.1091,0,0,0,0,0,0,0,0,0.1151,0.1185,0.1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1064,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0.1269,0,0,0,0.127,0,0.1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1182,0,0.1247,0,0,0,0,0,0,0,0,0,0.1176,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0.1245,0,0,0.1241,0,0,0,0,0.1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
