"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1406,0,0,0,0,0,0,0,0,0,0,0,-0.2511,0,0,0,0,0.2395,0,0,0,0,0,0,-0.219,0,0,0,0,0.3264,0
"A_Rspct",0,0.0098,0,0.4472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.0641,0,0,0,0,0,0,0,-0.4949,0,0,0,0,0,0,0,0,0,0,0.4106,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.0076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4087,0,0,0,-0.4387,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0.2234,0,0,0,0,0.2054,0,-0.3222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5048,0
"E_Assert",0,0,0.3099,0,0,0,-0.3707,0,0,0,0,0,0,0,0.2548,0,0.3417,0,0,0,0,0,0,0,0.3425,-0.2633,0,0,0,0.3105,0.3612
"E_EnerLev",0,0,-0.2636,0,0,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4822,0,0,-0.3114,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.0797,0,0,0,0,0,0,0,0,0,0,0,0,-0.4904,0,0,0,0,0,0,0.2834
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.3736,0,0,0,0,-0.2058,0,0,0,0,0,0,0,0.3269,0,0,0,0.2432,-0.5993,0
"O_AesSens",0,0,0,0,0,0,0,0.3849,0,0.3978,0,0,-0.2639,0.4478,0,0,0,0,0,0,0,0,-0.1922,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0.2469,0,0,0,0,0,0,0,0,-0.2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4583,0
"O_IntCur",0,0,0,0,0,-0.3607,0,0,0,0,0,0,0,0,0.188,0,0,0,0.603,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
