"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.5833,0,0,0,-0.4457,0,0,0,0,0,0.278,0,0,0,0,0,0,0.5197,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.0853,-0.4999,0,0,0,0,0,0,0,-0.2132,0,0,0,0.2903,0.8996,0,0,0,-0.5289,0,0,0,0,0.325,0,-0.4316,0,0,0,0.5624
"A_Trust",-0.5506,0,-0.0455,0,0,0,0,0,0,0,0,0.4406,0.5673,0,0,0,0,0,0,0,0,0,0,0,0,-0.5903,0,0,0,0,0
"C_Org",0,0,0,-0.0113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",-0.388,0,0,0,-0.1572,0,0,0,0.891,0,0,0,0,0,0,0,0.8654,0,-0.3179,0,0,0,0,0,0,0,0,0,0,-0.4176,0
"C_Rspnbl",0,0.218,0,0,0,-0.4088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4775,0,0,0,0.6972,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3464,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.0754,-0.5271,0,0,-0.5393,0,0,0,0.3421,0,0,0,0,0,-0.3408,0,0,0,-0.4517,0,0,0,0,0.5223
"E_Scblty",0,0,0,0,0.4729,0.1016,0,0.1838,-0.1436,0,0,-0.2716,0,0,0,0,0.2263,0,0,0.1753,0,0,0,0,0,-0.6207,0,-0.4316,0,-0.3813,0
"N_Anxty",0,0,0,0,0,-0.3689,0,0,0,0.1894,0,0,0,0,0,0,0,0,0.2141,0,0.4941,-0.5938,-0.7469,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,-0.2686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7533,0,0,0,0
"N_EmoVol",0,0.1451,0,0.1566,-0.2119,0.5724,0,-0.5236,0.1527,0,0.298,-0.8642,0,-0.6748,-1.2778,-0.2733,0.902,0,0,0.456,-0.3579,0,0,-0.7058,0,-1.079,0,0,0.1634,-0.693,0.7454
"O_AesSens",0,0,0,-0.4561,0,0,0,0.5446,-0.1263,0,0,0,-0.814,0.4274,0,0.372,0,0,0,-0.6554,0.5856,0,0,0,0,0.6329,0,0,0,0,-0.4502
"O_CrtvImag",0,0,0,0,0,0,0,0,-0.3166,0,0,0.3711,0.597,0.1114,0,0,-0.431,0,0,0.822,0,0,0,0,-0.4336,0,-0.5788,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0.3697,0,0,0,0,-0.3753,0,0,0,0,0,0.5891,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
