"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.0979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981,0,0,0,0
"A_Rspct",0,0.1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1979,0,0.302,0,0.1412,0,0,0,0,0,0,0.1726,0,0,0,0
"A_Trust",0,0,0.0978,0.0926,0,0,0,0,0,0,0,0,0,0,0.0924,0,0.1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0.1143,0,0,0,0.1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1167,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0.1019,0,0,0.0996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.5558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4534,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1099,0,0,0,0,0,0,0,0,0.1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,20.9892,0,0,0,0,0,0,0,0,0,0,0,0,131.3761,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1134,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.0923,0,0,0,0,0,0,0,0,0.0936,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1033,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1109,0,0,0.1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0.1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
