"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1389,0,0,0.1433,0,0,0,0,0,0,0,0,0,0,0,0,0.1625,0.224,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1685,0,0,0,0,0
"A_Trust",0,0,0.1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2268,0,0,0,0,0,0
"C_Org",0,0,0.1227,0.1157,0,0,0,0,0,0,0,0,0,0.121,0,0,0,0,0,0.1139,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0.1092,0,0,0.1146,0,0,0,0,0,0,0,0.1148,0,0,0,0,0,0,0,0.1107,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.9553,0,0,0,0,0,0,0,0,0,0,0,1.0995,0,0,0,0,0,0,0,0,0,2.5274,0,0,0
"E_Assert",0,0,0,0,0,0,0.1216,0,0,0,0,0,0,0.1215,0,0,0,0,0,0,0,0,0,0,0,0,0.1248,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.3484,0,0,0,0.3361,0,0,0,0,0,0.3661,0,0.4333,0,0,0,0.8473,0,0.8085,0,0,0,0,0
"E_Scblty",0.1606,0,0,0,0,0,0,0,0.1711,0,0,0,0,0,0,0.3306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1419,0,0,0,0,0.1711,0,0,0.2818,0,0,0,0.179,0,0,0,0.2678,0.23,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1137,0,0,0,0.1129,0,0,0,0,0,0,0,0.1579,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0.0951,0,0,0,0,0,0.0956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1451,0,0,0,0,0,0,0,0.3605,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1219,0,0,0,0,0,0.1217,0,0,0,0,0,0,0.1225,0,0,0,0
"O_IntCur",0,0,0.1222,0.1228,0,0.1305,0,0,0,0,0,0,0,0,0.1184,0,0,0,0,0.117,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
