"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1206,0,0,0,0,0,0,0,0,0,0,0,0.1264,0,0,0,0,0.1256,0,0,0,0,0,0,0.1202,0,0,0,0,0.1228,0
"A_Rspct",0,0.1338,0,0.1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.1307,0,0,0,0,0,0,0,0.1217,0,0,0,0,0,0,0,0,0,0,0.1259,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1561,0,0,0,0.3101,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0.1243,0,0,0,0,0.1212,0,0.1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1242,0
"E_Assert",0,0,0.1034,0,0,0,0.126,0,0,0,0,0,0,0,0.1111,0,0.0965,0,0,0,0,0,0,0,0.1059,0.1108,0,0,0,0.0996,0.1044
"E_EnerLev",0,0,0.1157,0,0,0,0,0.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1178,0,0,0.1244,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1925,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1331,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1269,0,0,0,0,0,0,0,0,0,0,0,0,0.1274,0,0,0,0,0,0,0.1312
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.0872,0,0,0,0,0.0884,0,0,0,0,0,0,0,0.0898,0,0,0,0.1032,0.0982,0
"O_AesSens",0,0,0,0,0,0,0,0.1088,0,0.1097,0,0,0.1081,0.1069,0,0,0,0,0,0,0,0,0.1015,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0.1217,0,0,0,0,0,0,0,0,0.1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1217,0
"O_IntCur",0,0,0,0,0,0.1708,0,0,0,0,0,0,0,0,0.1551,0,0,0,0.2561,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
