"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.0995,0,0,0,0,-0.3847,0,0,0,0,0,0,0,0,0,0,0,0.3174,0,0,0,0,0,0,0,0,0,0,0,0.2546,0
"A_Rspct",0,-0.2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.1926,0,0,0,0,0,0,0,-0.2921,0,0,0,0,0,0,0,0,-0.3163,0,0,0,0,0,0,0,0.6117,0,0,0
"C_Org",0,0,0,-0.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5179,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.226,0,0,0,0,0,0,0,0,0.3583,0,0,0,0,0.276,0,0,0,0,0,0,0,0,-0.2295,0,0
"E_Assert",0,0,0,0,0,0,-0.1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5241,0,0,0,0,0,0,0
"E_EnerLev",0,-0.3967,0,0,0.2985,0,0,-0.0491,0,0,0,0,-0.2769,0,0,0,0.2256,0.4167,0.2493,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0.3744,0,0,0,0,0,0,0,-0.1993,0,0,-0.3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,-0.3353,0,-0.2283,0,0,0,-7e-04,0.2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4168,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,-0.0305,0,0,0,0,0,0.2172,0,0,0,0,0,0,0,0,0,0.4002,0,-0.7757,0,0.318
"N_EmoVol",0,0,0,0,0,0,0,-0.2083,0,0,0,-0.2258,0,0,0,0,-0.2316,-0.4006,0,0,0,0,0,0,0,0,0,0,0,0,0.3045
"O_AesSens",0.2057,0,0,0,0,0,0,0,0,0,0,0,-0.1533,0,0,0,-0.2716,0,0,0.5095,-0.3466,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,-0.4472,0,0,-0.1046,0,0,0,0,0,0,0,0,0,0.648,0,0.7253,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,-0.3339,0,0,0.0397,0,0,0,0,0,0,0,0,0,0,0,-0.2645,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
