"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.0536,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3185,0,0,0.2654,0,0,0,0,0,0,0,-0.3048,0,0,0,0,0
"A_Rspct",0,-0.2835,0,0,-0.2585,0,-0.2213,0,0,0,0,-0.294,0,0,0,0.293,0,0,0,0,0.3123,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.1376,0,0,0,0.2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2921,0,-0.3008,0,0,0,0,0,0
"C_Org",0,0,0,-0.0384,0,0,0.2796,0,0.2481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0.2611,0,0,0,-0.1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2713,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.0665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3838,0,0
"E_Assert",0,0,0,0,0,0,-0.0126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0.41,0,0,0,0,0,0,0.0648,0,0,0,0,0,-0.3734,0,0.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0.2461,0,0,0,0.0965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,-0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2824,0,0,0,0,0
"N_Depr",0,0,0,0,0.3053,0,0,0,-0.3808,0,0.0048,0,0,-0.3982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0.2474,0,0,0,0,0,0,0,0.0553,0,0,0,0,0,0,0,0,0,0,0,0.235,0,0,0,0,-0.3785,0,-0.3152
"O_AesSens",0,0,-0.303,0,0,0,0,0,0,0,0,0,-0.1244,0,0,0,0,0,0,0,0,0,0,0,0,-0.2449,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,-0.2422,0,0,0,-0.1135,0,0.2496,0,0.3087,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047,0,0,0,0,0,0,0,0.3298,0,0,0,0.2777,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
