"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1092,0,0.1088,0,0,0,0,0,0.1131,0,0,0,0,0,0.1171
"A_Rspct",0.2172,0.2457,0,0,0.2886,0,0.252,0,0,0,0,0.179,0,0,0,0,0,0,0.2892,0,0,0.2671,0,0,0,0.2443,0.2352,0,0,0,0
"A_Trust",0,0,0.0996,0,0,0,0,0,0,0,0,0,0,0,0,0.1023,0,0,0,0.1004,0,0,0,0,0.1058,0,0,0,0,0,0
"C_Org",0,0,0.1472,0.1236,0,0,0,0.1234,0,0.1577,0,0,0.1147,0.1507,0.1548,0,0,0,0,0,0.1209,0,0,0,0,0,0,0,0.1155,0,0
"C_Prdctv",0,0,0,0,0.1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1492,0,0,0,0,0,0,0.1594,0,0
"C_Rspnbl",0,0.1234,0,0,0,0.1248,0,0,0.1375,0,0,0.1137,0,0.1217,0.1548,0,0.1722,0,0,0.1512,0,0.1724,0,0,0,0,0,0,0,0.1321,0
"E_Assert",0,0,0,0.1821,0,0.1716,0.1692,0,0,0,0,0,0,0,0.1905,0,0,0,0,0,0,0,0,0,0.2206,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0.1044,0.0931,0,0,0.1043,0.098,0,0.0912,0,0,0,0,0,0.0979,0,0.0991,0,0,0.0911,0,0,0,0.089,0,0
"E_Scblty",0.0596,0,0.0753,0.0609,0.0559,0.0569,0.0673,0.0422,0.0645,0.0692,0.0734,0.0478,0.0384,0,0.071,0.0506,0.059,0.0596,0,0,0.0457,0.0501,0,0,0.058,0.0582,0,0.0433,0.0486,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.3503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8511,0,0.554,0.4396,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1257,0,0,0,0,0,0,0,0,0.1615,0.163,0.1503,0,0,0.2056,0,0,0,0,0.2068,0.1305
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2021,0
"O_AesSens",0,0,0,0,0.1636,0,0,0,0,0,0.1592,0.1542,0.1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1444,0,0
"O_CrtvImag",0,0,0,0.1795,0,0.1539,0,0,0,0,0,0.1398,0.152,0.1774,0,0,0.1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0.2013,0,0,0,0,0,0,0,0,0,0,0,0.2295,0,0,0,0,0,0,0,0,0,0,0.252,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
