"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1091,0,0,0,0,0,0,0,0,0,0,0.1091,0,0,0,0,0,0,0,0,0,0.1073,0,0,0.1095,0,0,0.1028,0,0,0
"A_Rspct",0,0.1132,0,0,0,0,0.114,0,0,0,0,0,0,0.0951,0,0.1017,0,0,0,0,0,0,0,0,0,0,0.0991,0,0.0987,0,0
"A_Trust",0,0,0.1233,0,0,0,0,0,0,0,0,0,0,0,0,0.1286,0,0,0,0,0.1328,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.0924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1153,0.111,0.1027,0,0.1033,0,0,0,0.0954
"C_Prdctv",0,0,0,0,0.0957,0,0,0,0,0,0,0,0,0,0,0.1049,0,0,0,0,0,0,0,0,0.1025,0.1024,0,0,0,0,0.0987
"C_Rspnbl",0,0,0,0,0,0.1337,0,0,0,0,0.1558,0,0.1547,0,0,0,0,0,0,0,0,0.2379,0.1731,0,0,0,0.2344,0,0.1345,0,0
"E_Assert",0,0,0,0.185,0,0,0.1991,0,0,0,0,0,0,0,0,0,0.1753,0,0,0,0.284,0,0,0,0,0,0,0,0,0,0.1798
"E_EnerLev",0.0855,0,0,0,0,0,0.1033,0.0882,0.0919,0,0,0,0,0.0885,0.0836,0,0.1067,0,0,0.074,0.0913,0,0,0.0804,0.0833,0,0.1133,0.0726,0,0,0.0778
"E_Scblty",0,0,0,0,0,0,0,0,0.1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1317,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1257,0,0,0,0
"N_Depr",0,0,0,0,0,0.1266,0,0,0,0,0.1252,0,0,0,0,0,0,0.1372,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0.1185,0.1229,0,0,0,0,0,0,0,0,0,0.1532,0,0,0,0.118,0,0,0,0.1191,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1318,0,0,0,0,0,0,0,0,0,0,0.1318,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1247,0.1231,0,0,0,0,0,0,0,0,0.1194,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
