"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.2534,0,0,0,0,0,0,0,0,0,0,0.3017,0,0,0,0,0,0,0,0,0,0.3828,0,0,-0.2694,0,0,0.2723,0,0,0
"A_Rspct",0,0.0016,0,0,0,0,-0.2934,0,0,0,0,0,0,0.2543,0,0.2642,0,0,0,0,0,0,0,0,0,0,-0.4441,0,-0.189,0,0
"A_Trust",0,0,-0.088,0,0,0,0,0,0,0,0,0,0,0,0,0.287,0,0,0,0,-0.505,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,-0.2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5234,-0.4542,0.2853,0,-0.8152,0,0,0,-0.2542
"C_Prdctv",0,0,0,0,-0.0119,0,0,0,0,0,0,0,0,0,0,-0.2159,0,0,0,0,0,0,0,0,0.2796,-0.7581,0,0,0,0,-0.1864
"C_Rspnbl",0,0,0,0,0,-0.2313,0,0,0,0,0.3324,0,0.425,0,0,0,0,0,0,0,0,-1.0901,0.3863,0,0,0,-1.2736,0,0.5395,0,0
"E_Assert",0,0,0,0.4392,0,0,-0.2785,0,0,0,0,0,0,0,0,0,0.4801,0,0,0,0.8191,0,0,0,0,0,0,0,0,0,0.5367
"E_EnerLev",0.3678,0,0,0,0,0,-0.4505,0.2725,0.2339,0,0,0,0,-0.4357,-0.2483,0,0.2549,0,0,0.3097,-0.0755,0,0,0.6269,-0.316,0,0.4298,-0.1612,0,0,0.3415
"E_Scblty",0,0,0,0,0,0,0,0,-0.0704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3807,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4689,0,0,0,0
"N_Depr",0,0,0,0,0,-0.2686,0,0,0,0,0.0192,0,0,0,0,0,0,-0.4366,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0.239,0.0201,0,0,0,0,0,0,0,0,0,0.2497,0,0,0,0.5847,0,0,0,0.6288,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.1118,0,0,0,0,0,0,0,0,0,0,0.3951,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275,-0.2407,0,0,0,0,0,0,0,0,0.4763,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
