"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9653,0.099,0.1344,-0.0117,0.0195,0.1347,0.1664,0.0199,0.1043,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.099,0.8389,-0.1116,0.1432,0.0812,-0.0793,0.0346,0.1298,-0.0634,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1344,-0.1116,0.9951,-0.0616,-0.0544,-0.1421,0.0302,-0.0106,0.0049,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0117,0.1432,-0.0616,0.9935,0.0981,0.1846,-0.2207,0.0153,0.2367,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0195,0.0812,-0.0544,0.0981,0.9965,-0.0117,0.0608,-0.0879,-0.3143,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.1347,-0.0793,-0.1421,0.1846,-0.0117,0.9982,0.0892,-0.307,0.0899,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1664,0.0346,0.0302,-0.2207,0.0608,0.0892,0.9956,-0.1572,-0.0106,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0199,0.1298,-0.0106,0.0153,-0.0879,-0.307,-0.1572,0.9585,0.2225,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1043,-0.0634,0.0049,0.2367,-0.3143,0.0899,-0.0106,0.2225,0.9805,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9123,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.9675,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9844,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7464,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8794,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9955,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9478,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9805,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9591
