"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scblty",0.1302,0,0,0,0,0,0,0,0,0,0.1287,0.1389,0,0,0,0,0,0
"E_EnerLev",0,0.1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.122,0,0,0,0,0,0,0,0,0,0,0.1455,0,0,0,0
"A_Rspct",0,0,0,0.1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0.0853,0,0,0,0,0.0926,0,0,0,0,0.0874,0.0968,0.0937,0.0922
"N_Anxty",0,0,0,0,0,0.1272,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.1198,0,0,0,0,0.1327,0,0,0,0,0.2167,0.1246
"C_Prdctv",0,0,0,0,0,0,0,0.1923,0,0,0,0,0,0,0,0.4363,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.1365,0,0,0,0,0,0,0,0,0
